filename, fileSize [kb], RoIs, capture [ms], resize [ms], faceDetect [ms], writeToDisk[ms], encryption [ms]
50-image0471-640x480.jpg, 22193, 8, 56.2040805817, 36.514043808, 1655.88307381, 136.522054672, 122.402906418
50-image0472-640x480.jpg, 22085, 8, 58.2821369171, 37.6970767975, 1668.61510277, 132.435798645, 120.546102524
50-image0473-640x480.jpg, 20749, 8, 55.5710792542, 36.731004715, 1659.34801102, 131.497859955, 113.296031952
50-image0474-640x480.jpg, 21294, 8, 56.0081005096, 39.7620201111, 1762.56203651, 131.572961807, 116.064071655
50-image0475-640x480.jpg, 22014, 8, 55.6790828705, 36.6139411926, 1696.62714005, 136.746168137, 122.708797455
50-image0476-640x480.jpg, 21833, 8, 55.9759140015, 37.3148918152, 1738.51513863, 131.553888321, 124.934196472
50-image0477-640x480.jpg, 20951, 8, 67.9321289062, 43.8079833984, 1718.81103516, 131.474018097, 117.771863937
50-image0478-640x480.jpg, 21273, 8, 55.9959411621, 37.3959541321, 1681.87689781, 131.989002228, 134.533166885
50-image0479-640x480.jpg, 21634, 8, 59.7879886627, 45.4070568085, 1770.7400322, 132.045030594, 117.330789566
50-image0480-640x480.jpg, 22007, 8, 56.1690330505, 37.7650260925, 1808.96902084, 132.209062576, 119.035005569
50-image0481-640x480.jpg, 21159, 8, 55.8021068573, 36.6477966309, 1693.41802597, 138.133049011, 120.568037033
50-image0482-640x480.jpg, 21110, 8, 55.645942688, 66.0560131073, 1768.52607727, 175.797939301, 226.079940796
50-image0483-640x480.jpg, 21887, 8, 112.748146057, 46.3299751282, 1685.19902229, 131.989955902, 142.769098282
50-image0484-640x480.jpg, 21821, 8, 67.0790672302, 37.6369953156, 1655.92193604, 131.775140762, 119.120121002
50-image0485-640x480.jpg, 21144, 8, 56.5800666809, 36.8850231171, 1661.97609901, 132.889986038, 115.335941315
50-image0486-640x480.jpg, 21653, 8, 55.8071136475, 62.7620220184, 1711.88402176, 137.701034546, 121.5031147
50-image0487-640x480.jpg, 21853, 8, 61.0599517822, 36.6239547729, 1661.88192368, 131.678104401, 122.87902832
50-image0488-640x480.jpg, 21690, 8, 56.2591552734, 37.5621318817, 1654.07586098, 131.606817245, 120.598077774
50-image0489-640x480.jpg, 21609, 8, 59.2670440674, 36.633014679, 1670.27497292, 131.597995758, 115.596055984
50-image0490-640x480.jpg, 21398, 8, 55.5090904236, 37.4619960785, 1693.10593605, 131.819009781, 115.163087845
50-image0491-640x480.jpg, 21858, 8, 56.0281276703, 45.1698303223, 1687.66903877, 248.581886292, 228.472948074
50-image0492-640x480.jpg, 21766, 8, 104.882001877, 37.5339984894, 1682.87992477, 131.836175919, 119.401931763
50-image0493-640x480.jpg, 20973, 8, 55.939912796, 36.7419719696, 1648.20504189, 134.500980377, 118.587970734
50-image0494-640x480.jpg, 21526, 8, 57.6012134552, 39.1519069672, 1710.63899994, 134.006977081, 120.358943939
50-image0495-640x480.jpg, 21954, 8, 59.5479011536, 36.810874939, 1704.57100868, 141.234874725, 127.764940262
50-image0496-640x480.jpg, 21867, 8, 57.3561191559, 37.4929904938, 1755.26690483, 132.141113281, 126.865148544
50-image0497-640x480.jpg, 21369, 8, 55.8218955994, 43.8578128815, 1697.87096977, 138.646125793, 118.337869644
50-image0498-640x480.jpg, 21263, 8, 62.5109672546, 37.3690128326, 1691.39909744, 133.744001389, 118.448019028
50-image0499-640x480.jpg, 21807, 8, 55.7680130005, 36.5159511566, 1678.84206772, 132.052898407, 118.750095367
50-image0500-640x480.jpg, 22084, 8, 55.8300018311, 37.4009609222, 1650.61807632, 132.164001465, 117.449045181
50-image0501-640x480.jpg, 21419, 8, 57.6498508453, 36.5250110626, 1681.98490143, 131.198883057, 117.964982986
50-image0502-640x480.jpg, 21368, 8, 55.9239387512, 37.7440452576, 1684.94296074, 131.719112396, 118.970870972
50-image0503-640x480.jpg, 22009, 8, 56.0119152069, 45.5288887024, 1676.65886879, 132.488012314, 121.442079544
50-image0504-640x480.jpg, 21815, 8, 55.6650161743, 37.7421379089, 1713.36817741, 134.461164474, 121.150016785
50-image0505-640x480.jpg, 20982, 8, 55.8609962463, 36.5149974823, 1674.08919334, 131.407022476, 134.594917297
50-image0506-640x480.jpg, 20491, 8, 63.7822151184, 37.9180908203, 1687.63899803, 131.235122681, 113.967895508
50-image0507-640x480.jpg, 21598, 8, 58.1810474396, 38.9270782471, 1835.17217636, 133.510828018, 116.884231567
50-image0508-640x480.jpg, 22061, 8, 55.5701255798, 37.4810695648, 1676.24497414, 131.999969482, 118.856906891
50-image0509-640x480.jpg, 21149, 8, 55.5911064148, 36.6160869598, 1693.18604469, 138.953924179, 122.16091156
50-image0510-640x480.jpg, 20875, 8, 55.9289455414, 37.4398231506, 1691.75291061, 131.304979324, 118.60203743
50-image0511-640x480.jpg, 21781, 8, 56.293964386, 43.4770584106, 1772.13287354, 138.476848602, 115.799188614
50-image0512-640x480.jpg, 21623, 8, 62.4160766602, 37.5730991364, 1708.36400986, 131.547927856, 123.439788818
50-image0513-640x480.jpg, 20913, 8, 56.4229488373, 36.5869998932, 1712.26787567, 146.133899689, 127.840995789
50-image0514-640x480.jpg, 20849, 8, 60.8661174774, 37.7888679504, 1693.50600243, 131.378173828, 118.022918701
50-image0515-640x480.jpg, 21288, 8, 56.6759109497, 36.780834198, 1662.54496574, 131.520986557, 117.013931274
50-image0516-640x480.jpg, 21169, 8, 55.8919906616, 37.486076355, 1701.11703873, 132.349014282, 122.325181961
50-image0517-640x480.jpg, 20692, 8, 56.0719966888, 36.9131565094, 1676.42307281, 138.593912125, 114.706039429
50-image0518-640x480.jpg, 20887, 8, 55.6910037994, 37.8551483154, 1674.02482033, 134.218931198, 117.469072342
50-image0519-640x480.jpg, 22052, 8, 60.6460571289, 36.6249084473, 1694.04983521, 137.006044388, 124.201059341
50-image0520-640x480.jpg, 22128, 8, 56.1299324036, 47.2869873047, 1687.07704544, 131.902933121, 121.356964111
50-image0521-640x480.jpg, 20877, 8, 55.8040142059, 36.7691516876, 1713.50502968, 131.067991257, 116.240978241
50-image0522-640x480.jpg, 20783, 8, 71.2890625, 44.1768169403, 1721.59314156, 131.941080093, 117.184877396
50-image0523-640x480.jpg, 21400, 8, 55.9959411621, 39.3409729004, 1673.72298241, 138.580083847, 129.23002243
50-image0524-640x480.jpg, 21387, 8, 55.9599399567, 37.5730991364, 1716.73297882, 131.375789642, 120.445013046
50-image0525-640x480.jpg, 20539, 8, 62.9830360413, 36.5779399872, 1710.79206467, 133.163928986, 114.561080933
50-image0526-640x480.jpg, 20845, 8, 55.8907985687, 37.4572277069, 1724.30205345, 131.954908371, 116.75286293
50-image0527-640x480.jpg, 21724, 8, 56.0309886932, 36.6339683533, 1801.99217796, 132.157087326, 118.952035904
50-image0528-640x480.jpg, 21611, 8, 62.6788139343, 37.5030040741, 1687.10207939, 131.794929504, 119.934082031
50-image0529-640x480.jpg, 20811, 8, 60.821056366, 40.9140586853, 1665.98200798, 131.332874298, 119.281053543
50-image0530-640x480.jpg, 20577, 8, 56.1909675598, 37.5859737396, 1647.37701416, 155.924081802, 118.269920349
50-image0531-640x480.jpg, 21219, 8, 55.7918548584, 43.1201457977, 1688.47894669, 179.804086685, 116.318941116
50-image0532-640x480.jpg, 21400, 8, 55.7091236115, 37.8320217133, 1669.1660881, 131.677865982, 115.024089813
50-image0533-640x480.jpg, 21204, 8, 55.8931827545, 36.7619991302, 1721.5988636, 131.917953491, 118.426084518
50-image0534-640x480.jpg, 21187, 8, 55.7579994202, 46.6451644897, 1667.93608665, 134.552955627, 117.742061615
50-image0535-640x480.jpg, 21494, 8, 55.7780265808, 36.4630222321, 1682.22403526, 131.299972534, 118.459939957
50-image0536-640x480.jpg, 21402, 8, 55.6590557098, 37.7840995789, 1701.32493973, 131.776094437, 118.227005005
50-image0537-640x480.jpg, 21039, 8, 55.5851459503, 36.8280410767, 1667.89507866, 131.984949112, 121.017932892
50-image0538-640x480.jpg, 21126, 8, 55.7429790497, 37.6541614532, 1689.94498253, 190.376996994, 118.563175201
50-image0539-640x480.jpg, 21638, 8, 56.174993515, 36.5560054779, 1675.9390831, 131.703853607, 119.515895844
50-image0540-640x480.jpg, 21502, 8, 55.4521083832, 37.4121665955, 1650.65598488, 132.632017136, 118.764162064
50-image0541-640x480.jpg, 21125, 8, 55.6938648224, 36.8530750275, 1662.86993027, 131.319046021, 117.36702919
50-image0542-640x480.jpg, 21405, 8, 55.7508468628, 37.6179218292, 1658.77485275, 131.443023682, 118.362903595
50-image0543-640x480.jpg, 21805, 8, 57.0731163025, 36.3941192627, 1639.83917236, 131.777048111, 117.670059204
50-image0544-640x480.jpg, 21739, 8, 57.2528839111, 37.337064743, 1673.12717438, 131.78896904, 118.186950684
50-image0545-640x480.jpg, 20948, 8, 55.6330680847, 36.5979671478, 1781.90779686, 131.375074387, 115.227937698
50-image0546-640x480.jpg, 20974, 8, 55.722951889, 37.4228954315, 1701.06697083, 134.974956512, 118.581056595
50-image0547-640x480.jpg, 21638, 8, 55.3839206696, 37.0287895203, 1714.17689323, 131.886959076, 135.90502739
50-image0548-640x480.jpg, 21837, 8, 55.6988716125, 37.9829406738, 1765.69199562, 131.808042526, 120.610952377
50-image0549-640x480.jpg, 21437, 8, 56.9660663605, 36.7069244385, 1707.44895935, 131.477117538, 118.268966675
50-image0550-640x480.jpg, 21059, 8, 55.9339523315, 37.6541614532, 1778.21207047, 133.085012436, 116.566896439
50-image0551-640x480.jpg, 21778, 8, 55.7610988617, 36.4990234375, 1776.8061161, 132.40981102, 120.719909668
50-image0552-640x480.jpg, 21908, 8, 55.5651187897, 37.3888015747, 1717.59486198, 131.763935089, 119.960069656
50-image0553-640x480.jpg, 21252, 8, 56.5230846405, 36.6730690002, 1996.52695656, 135.349988937, 120.322942734
50-image0554-640x480.jpg, 21473, 8, 56.1809539795, 40.7271385193, 1760.54501534, 131.799936295, 116.860151291
50-image0555-640x480.jpg, 21696, 8, 55.7069778442, 36.5569591522, 1696.57301903, 132.14802742, 117.1438694
50-image0556-640x480.jpg, 21666, 8, 56.116104126, 37.6288890839, 1659.39307213, 131.551980972, 118.739843369
50-image0557-640x480.jpg, 21008, 8, 55.5109977722, 36.5948677063, 1763.80395889, 131.366014481, 114.500999451
50-image0558-640x480.jpg, 21665, 8, 56.7941665649, 37.5289916992, 2736.67097092, 297.780036926, 236.711025238
50-image0559-640x480.jpg, 21999, 8, 116.992950439, 72.4589824677, 3457.8640461, 269.062042236, 246.533870697
50-image0560-640x480.jpg, 21946, 8, 116.645097733, 66.6139125824, 3489.79592323, 274.250984192, 229.933023453
50-image0561-640x480.jpg, 21080, 8, 116.759061813, 76.8270492554, 2285.03203392, 206.084012985, 119.625806808
50-image0562-640x480.jpg, 21869, 8, 55.624961853, 38.0699634552, 1650.06613731, 134.226799011, 119.390010834
50-image0563-640x480.jpg, 22126, 8, 55.9089183807, 36.4499092102, 1702.30388641, 136.965036392, 120.244979858
50-image0564-640x480.jpg, 22098, 8, 55.7680130005, 37.6899242401, 1768.52488518, 132.248878479, 122.426986694
50-image0565-640x480.jpg, 22125, 8, 55.9298992157, 45.5298423767, 1756.67595863, 132.249116898, 118.216991425
50-image0566-640x480.jpg, 21523, 8, 58.0470561981, 37.7600193024, 1920.79496384, 133.715867996, 114.65716362
50-image0567-640x480.jpg, 22490, 8, 57.4791431427, 36.495923996, 1786.81612015, 217.67616272, 118.109941483
50-image0568-640x480.jpg, 22422, 8, 55.6080341339, 37.6279354095, 1705.10101318, 132.279872894, 123.836994171
50-image0569-640x480.jpg, 21619, 8, 56.0410022736, 36.4599227905, 1947.10087776, 226.253986359, 129.44984436
50-image0570-640x480.jpg, 21934, 8, 109.49587822, 37.6501083374, 1720.90792656, 133.087158203, 159.908056259
50-image0571-640x480.jpg, 22773, 8, 105.051994324, 36.6659164429, 1721.60816193, 227.735042572, 150.429964066
50-image0572-640x480.jpg, 23080, 8, 55.9911727905, 47.3690032959, 1851.21679306, 133.110046387, 121.515035629
50-image0573-640x480.jpg, 22222, 8, 56.6530227661, 36.5948677063, 1693.02487373, 131.83093071, 118.218183517
50-image0574-640x480.jpg, 22402, 8, 56.254863739, 37.4109745026, 1775.83003044, 132.412910461, 165.626049042
50-image0575-640x480.jpg, 23589, 8, 63.0798339844, 45.2599525452, 1702.06594467, 132.885932922, 119.389057159
50-image0576-640x480.jpg, 23394, 8, 55.7651519775, 37.6379489899, 1691.99490547, 133.068084717, 123.115062714
50-image0577-640x480.jpg, 22461, 8, 55.7429790497, 36.7279052734, 1748.03686142, 133.085012436, 121.222019196
50-image0578-640x480.jpg, 23210, 8, 55.4239749908, 40.9770011902, 1808.30979347, 134.734153748, 122.166872025
50-image0579-640x480.jpg, 23583, 8, 55.6409358978, 36.7460250854, 1688.65203857, 133.168935776, 119.97795105
50-image0580-640x480.jpg, 23600, 8, 56.7290782928, 37.556886673, 1745.81503868, 135.968923569, 122.411966324
50-image0581-640x480.jpg, 23105, 8, 56.0209751129, 60.4960918427, 1654.28709984, 132.802009583, 118.259906769
50-image0582-640x480.jpg, 22590, 8, 55.5000305176, 37.3890399933, 1780.42507172, 132.560014725, 221.629142761
50-image0583-640x480.jpg, 23509, 8, 55.694103241, 36.679983139, 1998.95501137, 135.866880417, 122.105121613
50-image0584-640x480.jpg, 23515, 8, 69.6308612823, 37.6169681549, 1946.73585892, 132.928848267, 119.054079056
50-image0585-640x480.jpg, 23258, 8, 55.5019378662, 36.719083786, 1636.22117043, 134.64307785, 119.747877121
50-image0586-640x480.jpg, 22822, 8, 85.2780342102, 49.9680042267, 1636.6109848, 133.264064789, 120.450973511
50-image0587-640x480.jpg, 23821, 8, 55.6378364563, 36.6477966309, 1733.27708244, 133.450984955, 119.299888611
50-image0588-640x480.jpg, 23408, 8, 55.7811260223, 37.6632213593, 1652.29892731, 174.566030502, 123.274087906
50-image0589-640x480.jpg, 23367, 8, 56.8640232086, 36.877155304, 1680.76205254, 133.256912231, 121.339082718
50-image0590-640x480.jpg, 22857, 8, 54.7020435333, 38.9919281006, 1630.73515892, 133.352994919, 119.919061661
50-image0591-640x480.jpg, 23771, 8, 54.9409389496, 36.600112915, 1727.88190842, 135.570049286, 120.110034943
50-image0592-640x480.jpg, 23681, 8, 54.7120571136, 42.43516922, 1671.64587975, 131.630897522, 122.181892395
50-image0593-640x480.jpg, 23194, 8, 55.4099082947, 36.3109111786, 1589.23196793, 130.94496727, 116.857051849
50-image0594-640x480.jpg, 22946, 8, 55.064201355, 36.691904068, 1584.40113068, 133.730888367, 119.250059128
50-image0595-640x480.jpg, 23968, 8, 57.5981140137, 42.0899391174, 1616.09888077, 131.998062134, 124.46308136
50-image0596-640x480.jpg, 23957, 8, 55.1369190216, 37.0750427246, 1817.4290657, 131.413936615, 120.585918427
50-image0597-640x480.jpg, 22604, 8, 55.0901889801, 35.7370376587, 1662.07098961, 207.116127014, 118.367910385
50-image0598-640x480.jpg, 22570, 8, 55.3059577942, 36.838054657, 1636.60383224, 130.625009537, 113.858938217
50-image0599-640x480.jpg, 23573, 8, 54.8939704895, 36.1700057983, 1528.1419754, 131.39796257, 119.8990345
50-image0600-640x480.jpg, 23490, 8, 55.0148487091, 36.5879535675, 1527.59814262, 131.034135818, 121.263980865
50-image0601-640x480.jpg, 23450, 8, 55.1280975342, 36.4730358124, 1550.69708824, 131.230115891, 119.699954987
50-image0602-640x480.jpg, 23497, 8, 55.0720691681, 37.3780727386, 1797.21784592, 133.661031723, 116.919994354
50-image0603-640x480.jpg, 23181, 8, 55.1619529724, 37.0309352875, 1656.86607361, 131.570100784, 117.804050446
50-image0604-640x480.jpg, 23194, 8, 54.8601150513, 42.2868728638, 1852.67996788, 273.644208908, 152.029037476
50-image0605-640x480.jpg, 23966, 8, 55.0680160522, 36.4599227905, 1547.40095139, 131.859779358, 121.604919434
50-image0606-640x480.jpg, 22854, 8, 55.2408695221, 37.3599529266, 1539.03698921, 131.282091141, 181.507110596
50-image0607-640x480.jpg, 24073, 8, 55.016040802, 36.3690853119, 1538.02108765, 133.259057999, 123.35395813
50-image0608-640x480.jpg, 23325, 8, 55.0029277802, 37.3311042786, 1552.54507065, 132.912158966, 119.277000427
50-image0609-640x480.jpg, 23584, 8, 54.8739433289, 42.0269966125, 1725.76904297, 134.033203125, 123.075008392
50-image0610-640x480.jpg, 23539, 8, 58.5398674011, 43.9450740814, 1767.65322685, 166.208028793, 121.615886688
50-image0611-640x480.jpg, 24172, 8, 55.4690361023, 36.367893219, 1854.81190681, 131.417989731, 124.761819839
50-image0612-640x480.jpg, 23972, 8, 54.6441078186, 42.5071716309, 1739.11309242, 131.561040878, 120.298862457
50-image0613-640x480.jpg, 22277, 8, 54.8410415649, 36.2541675568, 1749.0029335, 130.4500103, 152.884960175
50-image0614-640x480.jpg, 23347, 8, 93.5537815094, 58.0558776855, 1822.77107239, 131.260156631, 159.09910202
50-image0615-640x480.jpg, 22947, 8, 55.2639961243, 36.2339019775, 1743.70503426, 130.646944046, 118.366003036
50-image0616-640x480.jpg, 24137, 8, 55.7370185852, 36.945104599, 1559.16309357, 131.65807724, 125.005960464
50-image0617-640x480.jpg, 22683, 8, 56.7898750305, 52.7989864349, 1695.13392448, 132.388114929, 120.644807816
50-image0618-640x480.jpg, 22361, 8, 55.0560951233, 44.417142868, 1751.42908096, 133.907079697, 119.393825531
50-image0619-640x480.jpg, 23005, 8, 55.5291175842, 39.1719341278, 1789.23487663, 130.85103035, 114.524841309
50-image0620-640x480.jpg, 23143, 8, 54.8069477081, 45.9170341492, 1930.82594872, 150.686979294, 119.639873505
50-image0621-640x480.jpg, 22710, 8, 54.8350811005, 36.3578796387, 1894.57392693, 130.759954453, 121.05512619
50-image0622-640x480.jpg, 22193, 8, 94.8750972748, 37.3861789703, 1727.19502449, 210.391998291, 237.272977829
50-image0623-640x480.jpg, 23210, 8, 71.7921257019, 43.0891513824, 1813.54308128, 140.77091217, 125.680208206
50-image0624-640x480.jpg, 23040, 8, 55.6540489197, 37.1789932251, 1873.29792976, 131.016969681, 118.936061859
50-image0625-640x480.jpg, 23077, 8, 54.9349784851, 35.8490943909, 1603.49702835, 131.061077118, 121.627092361
50-image0626-640x480.jpg, 22200, 8, 55.1309585571, 36.5948677063, 1629.37688828, 130.424976349, 115.525960922
50-image0627-640x480.jpg, 23280, 8, 57.9249858856, 36.153793335, 1591.5119648, 130.630970001, 121.273994446
50-image0628-640x480.jpg, 23114, 8, 55.1149845123, 36.679983139, 1685.88590622, 177.062034607, 122.235059738
50-image0629-640x480.jpg, 21985, 8, 55.2611351013, 35.856962204, 1641.15190506, 137.461900711, 121.095895767
50-image0630-640x480.jpg, 22417, 8, 81.5579891205, 37.0941162109, 1711.18593216, 130.786895752, 121.086120605
50-image0631-640x480.jpg, 22468, 8, 55.0918579102, 36.2451076508, 1624.99499321, 130.316019058, 116.918087006
50-image0632-640x480.jpg, 22491, 8, 55.0560951233, 36.7498397827, 1611.09280586, 130.984067917, 119.346857071
50-image0633-640x480.jpg, 21856, 8, 54.9919605255, 35.9230041504, 1645.44510841, 129.899978638, 115.448951721
50-image0634-640x480.jpg, 21965, 8, 54.8410415649, 74.4428634644, 2284.00492668, 151.376008987, 116.786956787
50-image0635-640x480.jpg, 22196, 8, 55.1960468292, 36.0209941864, 1742.02919006, 130.158901215, 178.503990173
50-image0636-640x480.jpg, 22883, 8, 122.393131256, 81.8169116974, 1697.06296921, 137.135028839, 122.933149338
50-image0637-640x480.jpg, 22509, 8, 54.9058914185, 52.6580810547, 1785.20488739, 139.555931091, 121.125936508
50-image0638-640x480.jpg, 21881, 8, 64.0480518341, 37.801027298, 1705.11484146, 130.671024323, 115.906000137
50-image0639-640x480.jpg, 22802, 8, 55.4962158203, 36.6160869598, 1723.14310074, 131.400108337, 117.478132248
50-image0640-640x480.jpg, 22779, 8, 54.8570156097, 37.3179912567, 1771.0750103, 131.021976471, 121.777057648
50-image0641-640x480.jpg, 21357, 8, 55.0730228424, 36.3519191742, 1732.27500916, 131.631851196, 120.244026184
50-image0642-640x480.jpg, 21446, 8, 55.0398826599, 37.4329090118, 1719.78497505, 130.159139633, 116.581916809
50-image0643-640x480.jpg, 22282, 8, 56.548833847, 36.169052124, 2115.48399925, 130.448818207, 121.899843216
50-image0644-640x480.jpg, 22099, 8, 56.8339824677, 37.3539924622, 1659.12890434, 130.373001099, 117.792129517
50-image0645-640x480.jpg, 21581, 8, 55.095911026, 36.3280773163, 1731.81390762, 130.113124847, 118.720054626
50-image0646-640x480.jpg, 21430, 8, 57.0299625397, 37.2989177704, 1974.9789238, 133.175849915, 120.785951614
50-image0647-640x480.jpg, 22134, 8, 55.3181171417, 36.4038944244, 1688.96818161, 141.764163971, 124.463796616
50-image0648-640x480.jpg, 22247, 8, 61.0299110413, 37.2021198273, 1911.24606133, 132.04908371, 152.630805969
50-image0649-640x480.jpg, 21861, 8, 55.1860332489, 41.1949157715, 1983.35003853, 135.350942612, 119.652986526
50-image0650-640x480.jpg, 21781, 8, 54.8980236053, 40.1198863983, 1883.04400444, 130.182981491, 169.629812241
50-image0651-640x480.jpg, 21965, 8, 58.7520599365, 35.9058380127, 1740.72289467, 130.367040634, 117.449045181
50-image0652-640x480.jpg, 22174, 8, 55.0239086151, 36.7059707642, 1716.86601639, 130.414009094, 120.028018951
50-image0653-640x480.jpg, 21805, 8, 54.9728870392, 36.7300510406, 1653.06687355, 130.51199913, 116.541862488
50-image0654-640x480.jpg, 21663, 8, 55.1960468292, 36.7789268494, 1655.30800819, 130.14793396, 116.647005081
50-image0655-640x480.jpg, 22145, 8, 55.1409721375, 36.2730026245, 1674.90005493, 133.339881897, 116.739988327
50-image0656-640x480.jpg, 21975, 8, 55.016040802, 37.3749732971, 1760.70404053, 130.662918091, 116.202831268
50-image0657-640x480.jpg, 21448, 8, 56.3390254974, 35.8870029449, 1716.67194366, 131.506919861, 115.070819855
50-image0658-640x480.jpg, 21429, 8, 54.7351837158, 37.4159812927, 1713.06490898, 130.15294075, 117.603778839
50-image0659-640x480.jpg, 22205, 8, 55.1218986511, 36.2310409546, 1771.63314819, 130.59592247, 118.860006332
50-image0660-640x480.jpg, 22184, 8, 55.1810264587, 41.3391590118, 1602.3170948, 130.304098129, 118.798971176
50-image0661-640x480.jpg, 21769, 8, 55.7141304016, 35.964012146, 1693.91393661, 151.215076447, 115.607976913
50-image0662-640x480.jpg, 22005, 8, 55.141210556, 37.4820232391, 1900.80881119, 130.213975906, 119.118928909
50-image0663-640x480.jpg, 22546, 8, 55.4859638214, 35.8130931854, 1715.09194374, 136.901140213, 116.436958313
50-image0664-640x480.jpg, 22564, 8, 55.2821159363, 37.143945694, 1696.50101662, 130.780935287, 122.606992722
50-image0665-640x480.jpg, 22094, 8, 54.9991130829, 36.0178947449, 1939.70608711, 133.846998215, 124.555110931
50-image0666-640x480.jpg, 22103, 8, 54.9521446228, 37.2829437256, 1697.06702232, 130.108118057, 116.515159607
50-image0667-640x480.jpg, 22345, 8, 55.1888942719, 36.6158485413, 1660.36987305, 130.353212357, 117.110013962
50-image0668-640x480.jpg, 22582, 8, 61.271905899, 36.8349552155, 1778.28812599, 131.513118744, 121.448040009
50-image0669-640x480.jpg, 22176, 8, 75.8121013641, 36.2110137939, 1698.94194603, 130.132913589, 114.511013031
50-image0670-640x480.jpg, 22095, 8, 55.083990097, 37.2231006622, 1686.09809875, 133.296966553, 179.604053497
50-image0671-640x480.jpg, 22603, 8, 55.027961731, 36.4620685577, 1653.6359787, 130.828857422, 115.916013718
50-image0672-640x480.jpg, 22548, 8, 54.9879074097, 36.896944046, 1729.11286354, 130.540847778, 119.492053986
50-image0673-640x480.jpg, 22156, 8, 55.2589893341, 36.0991954803, 1680.34696579, 130.365133286, 121.583223343
50-image0674-640x480.jpg, 22004, 8, 54.8119544983, 36.7259979248, 1689.66603279, 131.927013397, 117.37704277
50-image0675-640x480.jpg, 22206, 8, 56.2610626221, 36.5068912506, 1924.42107201, 169.862985611, 119.611024857
50-image0676-640x480.jpg, 22112, 8, 54.9330711365, 44.2109107971, 1699.59521294, 130.141019821, 119.120836258
50-image0677-640x480.jpg, 21784, 8, 55.1400184631, 35.9740257263, 1691.0738945, 132.550954819, 115.050792694
50-image0678-640x480.jpg, 21932, 8, 54.9879074097, 37.0030403137, 1718.67704391, 130.086183548, 116.011142731
50-image0679-640x480.jpg, 22171, 8, 55.4509162903, 42.1001911163, 1692.77596474, 132.709980011, 117.102861404
50-image0680-640x480.jpg, 22064, 8, 54.8899173737, 36.9720458984, 1692.86799431, 130.192995071, 115.469932556
50-image0681-640x480.jpg, 21687, 8, 54.8830032349, 40.8051013947, 1764.99199867, 130.741834641, 113.291978836
50-image0682-640x480.jpg, 21670, 8, 54.9030303955, 42.2220230103, 1802.44588852, 129.858970642, 117.823839188
50-image0683-640x480.jpg, 21739, 8, 55.6149482727, 37.5089645386, 1667.5658226, 130.014896393, 118.148803711
50-image0684-640x480.jpg, 21542, 8, 55.0119876862, 36.8499755859, 1704.15496826, 130.396127701, 122.20287323
50-image0685-640x480.jpg, 21343, 8, 55.2079677582, 36.759853363, 1666.44597054, 131.442070007, 117.451906204
50-image0686-640x480.jpg, 21339, 8, 54.8059940338, 46.1189746857, 1660.21180153, 132.64298439, 137.377977371
50-image0687-640x480.jpg, 21406, 8, 105.591058731, 36.0159873962, 1749.22800064, 132.615089417, 172.261953354
50-image0688-640x480.jpg, 21273, 8, 100.519895554, 41.4597988129, 1652.86207199, 129.523992538, 114.619016647
50-image0689-640x480.jpg, 20053, 8, 55.2151203156, 37.6369953156, 1841.94397926, 128.971815109, 108.077049255
50-image0690-640x480.jpg, 20570, 8, 54.5651912689, 45.5582141876, 1779.03008461, 130.448818207, 112.154006958
50-image0691-640x480.jpg, 20740, 8, 55.2489757538, 80.6081295013, 2940.89698792, 270.846843719, 220.947980881
50-image0692-640x480.jpg, 20551, 8, 112.418174744, 77.5320529938, 3319.29087639, 321.532011032, 244.768857956
50-image0693-640x480.jpg, 20054, 8, 108.367919922, 83.2321643829, 1754.25004959, 130.764961243, 115.501880646
50-image0694-640x480.jpg, 20010, 8, 55.6578636169, 37.0969772339, 1677.68096924, 129.156827927, 117.254018784
50-image0695-640x480.jpg, 20463, 8, 55.0849437714, 74.9988555908, 2100.83580017, 262.284994125, 130.713939667
50-image0696-640x480.jpg, 20462, 8, 55.144071579, 37.2068881989, 1737.35499382, 162.438869476, 108.639001846
50-image0697-640x480.jpg, 20070, 8, 54.7761917114, 45.037984848, 1713.06586266, 129.461050034, 111.857891083
50-image0698-640x480.jpg, 19437, 8, 55.408000946, 36.8211269379, 1650.38609505, 133.930921555, 110.932826996
50-image0699-640x480.jpg, 20223, 8, 56.6110610962, 41.9528484344, 1744.66586113, 131.142139435, 111.825942993
50-image0700-640x480.jpg, 20164, 8, 59.6828460693, 37.220954895, 1736.37390137, 173.377037048, 111.984968185
50-image0701-640x480.jpg, 20047, 8, 55.342912674, 39.7169589996, 1724.36714172, 129.171848297, 110.857009888
50-image0702-640x480.jpg, 21238, 8, 55.0031661987, 44.4769859314, 1725.81195831, 129.734039307, 114.556074142
50-image0703-640x480.jpg, 21516, 8, 56.0619831085, 36.6821289062, 1738.6329174, 130.313158035, 115.562915802
50-image0704-640x480.jpg, 21425, 8, 55.2167892456, 36.8750095367, 1629.79602814, 162.482976913, 118.910074234
50-image0705-640x480.jpg, 21236, 8, 54.9728870392, 36.9679927826, 1627.79998779, 130.208015442, 118.865966797
50-image0706-640x480.jpg, 21202, 8, 55.93085289, 36.8070602417, 1630.99598885, 131.474971771, 117.068052292
50-image0707-640x480.jpg, 21547, 8, 55.1128387451, 43.0150032043, 1645.73693275, 129.900932312, 118.839979172
