filename, fileSize [kb], RoIs, capture [ms], faceDetect [ms], convert[ms], encryption [ms], writeToDisk
../../testImages/50quality/50-image1026-640x480.jpg, 22070, 8, 40.9079, 219.051, 129.108, 23.1058, 2.82285
../../testImages/50quality/50-image1027-640x480.jpg, 22496, 8, 42.2658, 220.138, 129.362, 22.3688, 2.50187
../../testImages/50quality/50-image1028-640x480.jpg, 22708, 8, 40.2799, 219.679, 129.754, 21.6789, 2.45487
../../testImages/50quality/50-image1029-640x480.jpg, 22195, 8, 40.2269, 218.107, 129.618, 22.2478, 2.68586
../../testImages/50quality/50-image1030-640x480.jpg, 22037, 8, 40.6739, 217.601, 129.007, 23.3428, 2.67386
../../testImages/50quality/50-image1031-640x480.jpg, 22594, 8, 42.1338, 219.92, 129.501, 22.5408, 2.49287
../../testImages/50quality/50-image1032-640x480.jpg, 21635, 8, 40.4589, 219.149, 129.715, 40.5529, 66.7396
../../testImages/50quality/50-image1033-640x480.jpg, 21350, 8, 68.3325, 218.581, 129.281, 20.7509, 2.43388
../../testImages/50quality/50-image1034-640x480.jpg, 21218, 8, 39.8929, 216.906, 128.993, 20.7289, 2.39488
../../testImages/50quality/50-image1035-640x480.jpg, 21898, 8, 41.3189, 215.768, 129.358, 21.6799, 2.74186
../../testImages/50quality/50-image1036-640x480.jpg, 21813, 8, 40.1689, 216.736, 129.176, 22.9278, 2.95985
../../testImages/50quality/50-image1037-640x480.jpg, 21562, 8, 41.6339, 216.259, 128.951, 22.7178, 2.37688
../../testImages/50quality/50-image1038-640x480.jpg, 21759, 8, 41.3599, 217.672, 128.693, 21.4459, 2.44987
../../testImages/50quality/50-image1039-640x480.jpg, 22142, 8, 41.0899, 217.357, 129.962, 21.0259, 2.60287
../../testImages/50quality/50-image1040-640x480.jpg, 22130, 8, 39.365, 215.904, 129.425, 21.6289, 2.78186
../../testImages/50quality/50-image1041-640x480.jpg, 21874, 8, 40.5619, 217.857, 129.179, 22.9118, 98.6709
../../testImages/50quality/50-image1042-640x480.jpg, 21930, 8, 48.0445, 215.887, 129.891, 21.3889, 2.79886
../../testImages/50quality/50-image1043-640x480.jpg, 22340, 8, 40.9529, 219.761, 129.373, 23.3548, 2.89885
../../testImages/50quality/50-image1044-640x480.jpg, 22364, 8, 41.4719, 218.605, 129.235, 22.7528, 2.48587
../../testImages/50quality/50-image1045-640x480.jpg, 22092, 8, 41.0839, 217.645, 129.67, 21.0009, 2.51287
../../testImages/50quality/50-image1046-640x480.jpg, 22276, 8, 39.8789, 215.126, 129.75, 21.1509, 2.75386
../../testImages/50quality/50-image1047-640x480.jpg, 22515, 8, 40.4759, 215.641, 129.593, 22.5798, 2.81786
../../testImages/50quality/50-image1048-640x480.jpg, 22524, 9, 40.7929, 216.247, 129.729, 25.0927, 2.81985
../../testImages/50quality/50-image1049-640x480.jpg, 22153, 8, 41.5099, 217.219, 128.994, 22.2259, 2.59986
../../testImages/50quality/50-image1050-640x480.jpg, 22277, 8, 40.6359, 215.177, 130.065, 21.1109, 10.8414
../../testImages/50quality/50-image1051-640x480.jpg, 22611, 8, 40.9159, 214.809, 129.83, 22.5068, 2.95485
../../testImages/50quality/50-image1052-640x480.jpg, 22697, 9, 40.3769, 214.367, 129.649, 25.7097, 2.92085
../../testImages/50quality/50-image1053-640x480.jpg, 22270, 8, 41.6409, 213.586, 129, 23.1458, 2.34288
../../testImages/50quality/50-image1054-640x480.jpg, 22121, 8, 41.1969, 218.85, 129.653, 21.1939, 2.39588
../../testImages/50quality/50-image1055-640x480.jpg, 22506, 8, 40.7209, 211.484, 129.758, 22.5368, 2.75386
../../testImages/50quality/50-image1056-640x480.jpg, 22430, 8, 40.6399, 213.47, 129.268, 23.5368, 2.73786
../../testImages/50quality/50-image1057-640x480.jpg, 22179, 8, 41.5759, 223.184, 128.98, 22.6568, 2.43687
../../testImages/50quality/50-image1058-640x480.jpg, 22348, 8, 40.7209, 217.336, 129.618, 21.3279, 2.51287
../../testImages/50quality/50-image1059-640x480.jpg, 22722, 8, 40.3919, 214.396, 130.484, 21.9359, 2.81086
../../testImages/50quality/50-image1060-640x480.jpg, 22684, 8, 39.8789, 222.078, 129.541, 23.8138, 91.9753
../../testImages/50quality/50-image1061-640x480.jpg, 22111, 8, 73.3982, 218.189, 129.544, 23.1138, 2.90385
../../testImages/50quality/50-image1062-640x480.jpg, 22302, 8, 41.2479, 219.605, 129.379, 22.4378, 2.66386
../../testImages/50quality/50-image1063-640x480.jpg, 22303, 8, 41.1509, 216.153, 130.02, 21.4909, 2.36388
../../testImages/50quality/50-image1064-640x480.jpg, 22588, 8, 39.434, 217.25, 129.989, 22.4648, 2.72786
../../testImages/50quality/50-image1065-640x480.jpg, 22229, 8, 40.3639, 218.389, 129.386, 23.3808, 2.80486
../../testImages/50quality/50-image1066-640x480.jpg, 22092, 8, 41.4089, 220.965, 129.708, 22.4638, 2.40588
../../testImages/50quality/50-image1067-640x480.jpg, 22553, 8, 41.5689, 220.438, 129.933, 21.6249, 2.39688
../../testImages/50quality/50-image1068-640x480.jpg, 22491, 8, 39.32, 217.171, 130.382, 22.2848, 2.73286
../../testImages/50quality/50-image1069-640x480.jpg, 22228, 8, 40.3589, 216.05, 129.503, 23.6018, 15.1492
../../testImages/50quality/50-image1070-640x480.jpg, 22287, 8, 76.577, 216.801, 130.332, 23.1068, 2.78786
../../testImages/50quality/50-image1071-640x480.jpg, 22593, 8, 41.8948, 217.466, 129.783, 23.5078, 2.65086
../../testImages/50quality/50-image1072-640x480.jpg, 22599, 8, 41.2429, 216.527, 130.129, 22.0319, 2.58587
../../testImages/50quality/50-image1073-640x480.jpg, 21600, 8, 40.2379, 215.083, 129.752, 20.7659, 2.43987
../../testImages/50quality/50-image1074-640x480.jpg, 21737, 8, 39.34, 214.167, 129.729, 21.2909, 2.74586
../../testImages/50quality/50-image1075-640x480.jpg, 21970, 8, 40.8869, 213.265, 130.013, 22.6068, 2.87885
../../testImages/50quality/50-image1076-640x480.jpg, 21972, 8, 40.9919, 221.792, 129.458, 23.3148, 2.45987
../../testImages/50quality/50-image1077-640x480.jpg, 21480, 8, 41.3539, 214.365, 129.275, 21.7339, 2.44687
../../testImages/50quality/50-image1078-640x480.jpg, 21324, 8, 40.4009, 212.25, 129.533, 20.8189, 2.44387
../../testImages/50quality/50-image1079-640x480.jpg, 21784, 8, 78.9489, 211.931, 129.656, 21.8609, 2.66986
../../testImages/50quality/50-image1080-640x480.jpg, 21912, 8, 39.8779, 210.135, 129.641, 22.2409, 2.58187
../../testImages/50quality/50-image1081-640x480.jpg, 21566, 8, 40.6449, 219.074, 129.323, 22.9628, 2.77786
../../testImages/50quality/50-image1082-640x480.jpg, 21446, 8, 41.3639, 213.23, 128.888, 22.5728, 2.35788
../../testImages/50quality/50-image1083-640x480.jpg, 21830, 8, 42.1388, 212.374, 129.246, 22.0919, 2.36888
../../testImages/50quality/50-image1084-640x480.jpg, 21909, 8, 40.3199, 212.956, 129.977, 21.3549, 2.50087
../../testImages/50quality/50-image1085-640x480.jpg, 21144, 8, 39.8559, 237.738, 258.764, 42.0948, 12.3524
../../testImages/50quality/50-image1086-640x480.jpg, 21049, 8, 39.601, 213.078, 129.167, 21.0489, 2.56887
../../testImages/50quality/50-image1087-640x480.jpg, 21361, 8, 40.4609, 212.664, 129.591, 21.5829, 2.71286
../../testImages/50quality/50-image1088-640x480.jpg, 21289, 8, 40.0759, 212.51, 129.612, 22.5758, 170.837
../../testImages/50quality/50-image1089-640x480.jpg, 20975, 8, 71.0443, 264.559, 128.382, 22.6298, 2.75386
../../testImages/50quality/50-image1090-640x480.jpg, 20864, 8, 41.3799, 215.605, 129.297, 22.2848, 2.48387
../../testImages/50quality/50-image1091-640x480.jpg, 21246, 8, 42.0628, 215.122, 128.575, 21.7359, 2.41688
../../testImages/50quality/50-image1092-640x480.jpg, 21957, 8, 40.2819, 214.256, 129.432, 21.4019, 2.46487
../../testImages/50quality/50-image1093-640x480.jpg, 21733, 8, 40.0109, 214.26, 129.609, 21.1869, 2.94485
../../testImages/50quality/50-image1094-640x480.jpg, 21732, 8, 39.546, 213.76, 129.061, 22.3878, 2.79786
../../testImages/50quality/50-image1095-640x480.jpg, 21114, 8, 41.3009, 220.177, 128.768, 22.9798, 5.14373
../../testImages/50quality/50-image1096-640x480.jpg, 21182, 8, 41.4889, 214.094, 129.123, 21.9599, 132.444
../../testImages/50quality/50-image1097-640x480.jpg, 20756, 8, 41.1039, 216.29, 128.983, 20.8019, 2.34788
../../testImages/50quality/50-image1098-640x480.jpg, 20935, 8, 40.2589, 215.082, 129.147, 20.4979, 2.34988
../../testImages/50quality/50-image1099-640x480.jpg, 21405, 8, 40.4059, 214.331, 129.494, 21.2629, 2.73886
../../testImages/50quality/50-image1100-640x480.jpg, 21396, 8, 39.9119, 215.5, 129.45, 22.1099, 2.60887
../../testImages/50quality/50-image1101-640x480.jpg, 21326, 8, 40.9779, 216.978, 128.527, 22.8618, 2.75286
../../testImages/50quality/50-image1102-640x480.jpg, 21288, 8, 41.2729, 218.34, 128.706, 21.9939, 2.48687
../../testImages/50quality/50-image1103-640x480.jpg, 21789, 8, 41.6379, 217.35, 129.486, 21.1309, 2.36588
../../testImages/50quality/50-image1104-640x480.jpg, 22003, 8, 39.9749, 214.56, 129.655, 21.2939, 2.64886
../../testImages/50quality/50-image1105-640x480.jpg, 21672, 8, 39.8089, 220.342, 129.226, 22.1439, 173.07
../../testImages/50quality/50-image1106-640x480.jpg, 21846, 8, 80.4528, 216.392, 129.291, 22.9998, 2.84085
../../testImages/50quality/50-image1107-640x480.jpg, 22172, 8, 42.1458, 217.37, 129.211, 22.7798, 2.49587
../../testImages/50quality/50-image1108-640x480.jpg, 22354, 8, 40.7859, 216.796, 129.921, 21.6399, 2.47387
../../testImages/50quality/50-image1109-640x480.jpg, 21996, 8, 40.0879, 214.567, 129.353, 21.5079, 2.75586
../../testImages/50quality/50-image1110-640x480.jpg, 21887, 8, 39.8939, 214.709, 129.564, 22.4128, 2.74486
../../testImages/50quality/50-image1111-640x480.jpg, 22099, 8, 41.6938, 225.229, 129.128, 23.0868, 2.47487
../../testImages/50quality/50-image1112-640x480.jpg, 22055, 8, 40.9469, 216.307, 129.354, 21.5189, 2.41387
../../testImages/50quality/50-image1113-640x480.jpg, 21680, 8, 40.2139, 214.864, 129.879, 20.8709, 2.42488
../../testImages/50quality/50-image1114-640x480.jpg, 21851, 8, 39.9209, 213.112, 129.67, 21.4319, 9.16153
../../testImages/50quality/50-image1115-640x480.jpg, 22131, 8, 81.2518, 215.586, 129.33, 21.5859, 2.46087
../../testImages/50quality/50-image1116-640x480.jpg, 22147, 8, 40.0409, 215.925, 129.456, 21.4889, 2.39088
../../testImages/50quality/50-image1117-640x480.jpg, 21703, 8, 39.8719, 213.576, 129.72, 21.2169, 2.78786
../../testImages/50quality/50-image1118-640x480.jpg, 21715, 8, 39.8179, 213.859, 129.265, 22.1869, 2.75886
../../testImages/50quality/50-image1119-640x480.jpg, 22148, 8, 41.8798, 216.231, 129.086, 23.4548, 2.77986
../../testImages/50quality/50-image1120-640x480.jpg, 22119, 8, 41.3049, 216.969, 129.076, 22.9448, 2.39088
../../testImages/50quality/50-image1121-640x480.jpg, 21573, 8, 41.0619, 216.095, 129.313, 20.8559, 2.39388
../../testImages/50quality/50-image1122-640x480.jpg, 21722, 8, 39.362, 214.197, 129.7, 21.1229, 2.90385
../../testImages/50quality/50-image1123-640x480.jpg, 22176, 8, 40.7799, 213.321, 129.844, 22.5438, 13.3663
../../testImages/50quality/50-image1124-640x480.jpg, 22176, 8, 80.0489, 211.093, 129.746, 21.8889, 2.84885
../../testImages/50quality/50-image1125-640x480.jpg, 21773, 9, 40.1879, 211.119, 129.265, 24.1608, 2.90185
../../testImages/50quality/50-image1126-640x480.jpg, 21591, 8, 40.6669, 211.084, 129.394, 22.6668, 2.93985
../../testImages/50quality/50-image1127-640x480.jpg, 22351, 8, 42.0758, 211.741, 129.244, 23.6738, 2.64886
../../testImages/50quality/50-image1128-640x480.jpg, 22224, 8, 41.4919, 213.996, 129.37, 22.6578, 2.48387
../../testImages/50quality/50-image1129-640x480.jpg, 22015, 8, 40.8249, 212.805, 129.545, 21.2279, 2.59487
../../testImages/50quality/50-image1130-640x480.jpg, 21906, 8, 39.9009, 212.286, 129.573, 21.1839, 2.48787
../../testImages/50quality/50-image1131-640x480.jpg, 22147, 8, 40.3669, 211.933, 130.015, 21.7199, 2.81085
../../testImages/50quality/50-image1132-640x480.jpg, 22321, 8, 39.7709, 232.457, 129.346, 23.5178, 13.7053
../../testImages/50quality/50-image1133-640x480.jpg, 22058, 8, 77.69, 218.853, 128.967, 23.2548, 2.76786
../../testImages/50quality/50-image1134-640x480.jpg, 22005, 8, 41.4299, 212.888, 129.028, 22.4538, 2.53787
../../testImages/50quality/50-image1135-640x480.jpg, 22424, 8, 41.5809, 215.657, 129.849, 21.5159, 2.48787
../../testImages/50quality/50-image1136-640x480.jpg, 22414, 8, 39.9899, 212.998, 129.698, 21.3719, 2.48887
../../testImages/50quality/50-image1137-640x480.jpg, 22179, 8, 39.718, 214.262, 129.641, 21.8419, 2.67486
../../testImages/50quality/50-image1138-640x480.jpg, 22148, 8, 40.1629, 214.886, 129.558, 22.7228, 2.81886
../../testImages/50quality/50-image1139-640x480.jpg, 22474, 8, 42.1518, 217.418, 129.275, 23.5008, 2.48687
../../testImages/50quality/50-image1140-640x480.jpg, 22444, 8, 41.1339, 235.072, 129.697, 21.9569, 2.64886
../../testImages/50quality/50-image1141-640x480.jpg, 22134, 8, 40.0409, 219.575, 129.238, 23.2458, 2.77886
../../testImages/50quality/50-image1142-640x480.jpg, 22105, 8, 65.7726, 218.92, 128.963, 23.3518, 2.82385
../../testImages/50quality/50-image1143-640x480.jpg, 22291, 8, 42.1048, 220.344, 129.045, 22.4478, 2.43287
../../testImages/50quality/50-image1144-640x480.jpg, 22318, 8, 40.3359, 218.381, 129.748, 21.4489, 2.50087
../../testImages/50quality/50-image1145-640x480.jpg, 21873, 8, 39.656, 218.375, 129.384, 21.7719, 2.75486
../../testImages/50quality/50-image1146-640x480.jpg, 22007, 8, 40.1839, 218.293, 128.984, 23.1108, 2.88385
../../testImages/50quality/50-image1147-640x480.jpg, 22369, 8, 42.2578, 237.067, 129.379, 23.5178, 3.01284
../../testImages/50quality/50-image1148-640x480.jpg, 22395, 8, 41.4169, 219.488, 129.26, 22.8948, 2.55887
../../testImages/50quality/50-image1149-640x480.jpg, 21921, 8, 40.9859, 219.438, 129.629, 21.0349, 2.47487
../../testImages/50quality/50-image1150-640x480.jpg, 21795, 8, 39.675, 218.77, 129.477, 21.3599, 2.67486
../../testImages/50quality/50-image1151-640x480.jpg, 22500, 8, 40.8499, 218.746, 129.281, 23.5598, 2.75586
../../testImages/50quality/50-image1152-640x480.jpg, 22329, 8, 80.6398, 219.324, 129.007, 21.9939, 2.41688
../../testImages/50quality/50-image1153-640x480.jpg, 21860, 8, 40.5089, 220.289, 129.195, 21.2449, 2.70686
../../testImages/50quality/50-image1154-640x480.jpg, 21991, 8, 39.557, 218.349, 129.528, 22.2519, 2.88185
../../testImages/50quality/50-image1155-640x480.jpg, 22333, 8, 41.6519, 220.535, 129.554, 23.4538, 2.40288
../../testImages/50quality/50-image1156-640x480.jpg, 22329, 8, 41.1929, 221.215, 129.723, 21.6319, 2.47587
../../testImages/50quality/50-image1157-640x480.jpg, 21963, 8, 40.1519, 219.626, 129.511, 21.1919, 2.62187
../../testImages/50quality/50-image1158-640x480.jpg, 21936, 8, 39.8809, 218.589, 129.229, 22.5848, 2.66886
../../testImages/50quality/50-image1159-640x480.jpg, 22292, 8, 41.9988, 221.488, 129.176, 23.0858, 2.42387
../../testImages/50quality/50-image1160-640x480.jpg, 22273, 9, 41.0399, 221.534, 129.871, 23.8418, 37.2821
../../testImages/50quality/50-image1161-640x480.jpg, 21984, 8, 41.7648, 221.216, 129.131, 22.2838, 2.38088
../../testImages/50quality/50-image1162-640x480.jpg, 22103, 8, 40.9329, 220.481, 129.377, 21.1389, 2.46387
../../testImages/50quality/50-image1163-640x480.jpg, 22273, 8, 40.5199, 217.832, 129.833, 21.9649, 2.83285
../../testImages/50quality/50-image1164-640x480.jpg, 22283, 8, 40.1249, 219.75, 129.093, 23.5018, 2.73086
../../testImages/50quality/50-image1165-640x480.jpg, 21936, 8, 41.6358, 222.524, 128.858, 22.1349, 2.39188
../../testImages/50quality/50-image1166-640x480.jpg, 22056, 8, 40.4959, 220.256, 129.6, 22.2758, 2.68786
../../testImages/50quality/50-image1167-640x480.jpg, 22302, 8, 42.1198, 221.902, 129.065, 23.2668, 2.59087
../../testImages/50quality/50-image1168-640x480.jpg, 22272, 8, 41.1519, 223.573, 129.769, 21.3159, 2.49387
../../testImages/50quality/50-image1169-640x480.jpg, 21960, 8, 39.8929, 219.909, 129.569, 21.5389, 258.165
../../testImages/50quality/50-image1170-640x480.jpg, 21782, 8, 68.8684, 223.861, 128.857, 21.4949, 2.53087
../../testImages/50quality/50-image1171-640x480.jpg, 22202, 8, 41.3229, 221.773, 129.701, 21.6229, 2.83985
../../testImages/50quality/50-image1172-640x480.jpg, 22253, 8, 39.546, 220.67, 129.47, 23.4068, 2.82285
../../testImages/50quality/50-image1173-640x480.jpg, 22104, 8, 41.4779, 222.198, 129.031, 22.8888, 2.49487
../../testImages/50quality/50-image1174-640x480.jpg, 22034, 8, 40.8939, 221.06, 129.482, 21.2429, 2.38388
../../testImages/50quality/50-image1175-640x480.jpg, 22456, 8, 40.5499, 220.579, 129.408, 22.3378, 2.77286
../../testImages/50quality/50-image1176-640x480.jpg, 22423, 8, 40.2319, 227.348, 128.919, 23.4778, 2.49987
../../testImages/50quality/50-image1177-640x480.jpg, 22229, 9, 41.3869, 221.346, 129.635, 24.9687, 2.46687
../../testImages/50quality/50-image1178-640x480.jpg, 22065, 8, 39.7999, 219.582, 129.259, 21.6299, 473.768
../../testImages/50quality/50-image1179-640x480.jpg, 22572, 8, 84.7436, 278.275, 144.183, 22.5148, 2.46987
../../testImages/50quality/50-image1180-640x480.jpg, 22581, 8, 40.3799, 220.567, 129.832, 21.5959, 2.54487
../../testImages/50quality/50-image1181-640x480.jpg, 22178, 8, 39.8709, 219.619, 129.609, 22.1879, 2.84285
../../testImages/50quality/50-image1182-640x480.jpg, 22261, 9, 40.5719, 227.658, 129.011, 25.0537, 2.41088
../../testImages/50quality/50-image1183-640x480.jpg, 22336, 8, 41.7778, 222.314, 129.783, 21.4729, 2.42088
../../testImages/50quality/50-image1184-640x480.jpg, 22291, 8, 39.8019, 221.322, 129.497, 22.3618, 2.78486
../../testImages/50quality/50-image1185-640x480.jpg, 21925, 8, 40.7849, 228.191, 129.163, 22.8048, 2.44187
../../testImages/50quality/50-image1186-640x480.jpg, 22046, 8, 41.1909, 220.845, 129.266, 21.4419, 53.5562
../../testImages/50quality/50-image1187-640x480.jpg, 22596, 8, 41.8108, 224.015, 129.595, 21.9609, 2.66786
../../testImages/50quality/50-image1188-640x480.jpg, 22466, 8, 40.1869, 220.767, 129.793, 22.8238, 2.79285
../../testImages/50quality/50-image1189-640x480.jpg, 22145, 8, 40.9959, 222.26, 129.206, 22.8708, 2.48987
../../testImages/50quality/50-image1190-640x480.jpg, 22230, 8, 41.2689, 224.967, 129.524, 21.3869, 2.37388
../../testImages/50quality/50-image1191-640x480.jpg, 22666, 8, 40.2709, 221.222, 129.642, 22.4718, 2.80785
../../testImages/50quality/50-image1192-640x480.jpg, 22705, 8, 40.5229, 223.199, 129.296, 22.2699, 2.45187
../../testImages/50quality/50-image1193-640x480.jpg, 22289, 8, 40.2949, 220.421, 129.689, 21.4299, 2.76286
../../testImages/50quality/50-image1194-640x480.jpg, 22384, 8, 39.606, 220.87, 129.567, 23.1938, 2.76886
../../testImages/50quality/50-image1195-640x480.jpg, 22613, 8, 42.1288, 229.383, 129.444, 22.5698, 17.1241
../../testImages/50quality/50-image1196-640x480.jpg, 22647, 8, 68.7834, 222.611, 129.423, 22.9608, 2.52887
../../testImages/50quality/50-image1197-640x480.jpg, 22113, 8, 41.0109, 222.66, 129.251, 21.1959, 2.39288
../../testImages/50quality/50-image1198-640x480.jpg, 21872, 8, 39.439, 220.41, 129.098, 21.7429, 2.74386
../../testImages/50quality/50-image1199-640x480.jpg, 22533, 8, 41.3679, 221.329, 129.428, 23.5598, 2.84285
../../testImages/50quality/50-image1200-640x480.jpg, 22437, 8, 41.2859, 222.767, 129.115, 22.0859, 2.46987
../../testImages/50quality/50-image1201-640x480.jpg, 22082, 8, 40.5129, 222.202, 129.55, 21.0539, 2.89685
../../testImages/50quality/50-image1202-640x480.jpg, 22004, 8, 39.588, 267.257, 129.538, 21.9769, 2.73886
../../testImages/50quality/50-image1203-640x480.jpg, 22375, 8, 41.2879, 221.016, 129.513, 23.2108, 2.64886
../../testImages/50quality/50-image1204-640x480.jpg, 22416, 8, 41.4249, 223.28, 184.151, 22.7038, 2.39488
../../testImages/50quality/50-image1205-640x480.jpg, 22071, 8, 41.1389, 221.863, 129.39, 21.0029, 2.45587
../../testImages/50quality/50-image1206-640x480.jpg, 21931, 8, 39.475, 221.145, 129.189, 21.6259, 2.73886
../../testImages/50quality/50-image1207-640x480.jpg, 22132, 8, 41.2499, 269.997, 129.233, 21.8719, 2.63986
../../testImages/50quality/50-image1208-640x480.jpg, 22289, 8, 40.1529, 219.169, 128.736, 23.4378, 2.85885
../../testImages/50quality/50-image1209-640x480.jpg, 21902, 8, 41.9068, 222.63, 129.088, 22.0009, 2.57987
../../testImages/50quality/50-image1210-640x480.jpg, 21887, 8, 40.5539, 221.215, 129.529, 20.9549, 2.45587
../../testImages/50quality/50-image1211-640x480.jpg, 22378, 8, 40.3309, 219.959, 129.764, 22.2469, 2.94085
../../testImages/50quality/50-image1212-640x480.jpg, 22186, 8, 40.3949, 221.462, 129.238, 23.3168, 2.77486
../../testImages/50quality/50-image1213-640x480.jpg, 21802, 8, 41.4419, 224.617, 128.466, 21.5479, 278.808
../../testImages/50quality/50-image1214-640x480.jpg, 21819, 8, 78.019, 224.869, 128.938, 21.4359, 2.45787
../../testImages/50quality/50-image1215-640x480.jpg, 22178, 8, 40.8969, 221.52, 129.67, 21.2309, 2.79285
../../testImages/50quality/50-image1216-640x480.jpg, 22119, 8, 39.56, 221.251, 129.283, 22.7798, 2.79186
../../testImages/50quality/50-image1217-640x480.jpg, 21558, 8, 41.4239, 223.5, 128.869, 22.5138, 2.44787
../../testImages/50quality/50-image1218-640x480.jpg, 21775, 8, 40.9319, 223.462, 129.319, 20.9089, 2.60487
../../testImages/50quality/50-image1219-640x480.jpg, 22181, 8, 40.4079, 221.495, 129.192, 22.1389, 2.82585
../../testImages/50quality/50-image1220-640x480.jpg, 22013, 8, 40.1269, 221.659, 128.989, 23.3558, 2.80785
../../testImages/50quality/50-image1221-640x480.jpg, 21702, 8, 41.5849, 223.067, 129.179, 21.5899, 2.47387
../../testImages/50quality/50-image1222-640x480.jpg, 21655, 8, 40.7299, 221.782, 129.208, 20.9139, 9.14353
../../testImages/50quality/50-image1223-640x480.jpg, 22152, 8, 78.409, 222.239, 129.171, 21.4699, 2.37988
../../testImages/50quality/50-image1224-640x480.jpg, 22070, 8, 39.332, 220.147, 129.558, 21.9279, 2.76386
../../testImages/50quality/50-image1225-640x480.jpg, 21797, 8, 40.5649, 222.93, 128.919, 22.7738, 2.74686
../../testImages/50quality/50-image1226-640x480.jpg, 21482, 8, 41.3379, 224.277, 128.817, 21.2239, 2.49887
../../testImages/50quality/50-image1227-640x480.jpg, 21928, 8, 40.9489, 221.234, 129.211, 21.1099, 2.88685
../../testImages/50quality/50-image1228-640x480.jpg, 22016, 8, 39.654, 220.32, 129.118, 22.6528, 2.90285
../../testImages/50quality/50-image1229-640x480.jpg, 21779, 9, 41.3949, 229.853, 128.782, 23.9618, 2.44387
../../testImages/50quality/50-image1230-640x480.jpg, 21761, 8, 40.3349, 221.717, 129.222, 20.8979, 2.40388
../../testImages/50quality/50-image1231-640x480.jpg, 22133, 8, 40.5119, 221.944, 129.517, 22.4218, 9.83649
../../testImages/50quality/50-image1232-640x480.jpg, 22071, 8, 78.025, 222.055, 129.556, 22.2649, 2.78885
../../testImages/50quality/50-image1233-640x480.jpg, 21870, 8, 40.9419, 222.356, 129.151, 22.9008, 2.64086
../../testImages/50quality/50-image1234-640x480.jpg, 21945, 8, 41.3549, 228.039, 129.309, 21.0689, 2.43587
../../testImages/50quality/50-image1235-640x480.jpg, 22143, 8, 40.3279, 220.486, 129.762, 22.1369, 2.63686
../../testImages/50quality/50-image1236-640x480.jpg, 21995, 8, 40.1689, 221.775, 128.836, 23.2468, 2.61886
../../testImages/50quality/50-image1237-640x480.jpg, 21766, 8, 41.5889, 225.229, 128.977, 21.4019, 2.58687
../../testImages/50quality/50-image1238-640x480.jpg, 21790, 8, 40.3459, 223.667, 129.388, 20.8949, 2.83485
../../testImages/50quality/50-image1239-640x480.jpg, 22065, 8, 40.4749, 229.131, 128.848, 23.5728, 2.92185
../../testImages/50quality/50-image1240-640x480.jpg, 22262, 8, 41.2889, 279.748, 163.666, 29.0685, 11.6194
../../testImages/50quality/50-image1241-640x480.jpg, 21700, 8, 70.0064, 223.763, 128.94, 22.0609, 2.84385
../../testImages/50quality/50-image1242-640x480.jpg, 21796, 8, 40.7459, 231.212, 128.986, 22.0459, 2.44287
../../testImages/50quality/50-image1243-640x480.jpg, 22099, 8, 41.3809, 222.13, 129.251, 21.1759, 2.49887
../../testImages/50quality/50-image1244-640x480.jpg, 22107, 8, 39.421, 218.708, 129.564, 21.8639, 2.77986
../../testImages/50quality/50-image1245-640x480.jpg, 21799, 8, 40.3709, 221.381, 128.856, 23.0958, 2.77986
../../testImages/50quality/50-image1246-640x480.jpg, 21810, 8, 41.2999, 224.551, 128.744, 21.7339, 2.55487
../../testImages/50quality/50-image1247-640x480.jpg, 22175, 8, 41.0879, 224.07, 129.376, 21.2809, 2.79086
../../testImages/50quality/50-image1248-640x480.jpg, 22189, 8, 39.644, 222.069, 129.275, 22.9898, 2.84285
../../testImages/50quality/50-image1249-640x480.jpg, 22085, 8, 41.4249, 225.053, 128.675, 22.7098, 9.85249
../../testImages/50quality/50-image1250-640x480.jpg, 21841, 8, 73.6432, 222.716, 128.564, 22.8618, 2.35588
../../testImages/50quality/50-image1251-640x480.jpg, 22011, 8, 42.0228, 222.683, 129.304, 21.2799, 2.47487
../../testImages/50quality/50-image1252-640x480.jpg, 21956, 8, 39.7689, 220.819, 129.274, 21.3719, 2.80785
../../testImages/50quality/50-image1253-640x480.jpg, 21770, 8, 40.0769, 220.748, 129.027, 22.7478, 2.74986
../../testImages/50quality/50-image1254-640x480.jpg, 21758, 8, 41.2599, 221.208, 129.049, 22.3908, 2.45487
../../testImages/50quality/50-image1255-640x480.jpg, 22109, 8, 41.7468, 221.901, 129.362, 21.2479, 2.63986
../../testImages/50quality/50-image1256-640x480.jpg, 22156, 8, 39.588, 220.299, 129.293, 21.9279, 2.87285
../../testImages/50quality/50-image1257-640x480.jpg, 21832, 8, 40.3319, 221.103, 128.752, 23.1818, 2.82885
../../testImages/50quality/50-image1258-640x480.jpg, 21778, 8, 41.3449, 221.507, 128.653, 22.4958, 20.022
../../testImages/50quality/50-image1259-640x480.jpg, 22372, 8, 69.6154, 220.977, 129.274, 22.8408, 2.75186
../../testImages/50quality/50-image1260-640x480.jpg, 22151, 9, 40.9229, 222.784, 129.651, 23.1008, 2.42188
../../testImages/50quality/50-image1261-640x480.jpg, 21884, 8, 39.8419, 220.544, 129.28, 22.1929, 2.80686
../../testImages/50quality/50-image1262-640x480.jpg, 21791, 8, 40.4099, 229.359, 128.734, 22.6248, 2.49087
